time,open,high,low,close,VWAP,Upper Band #1,Lower Band #1
1787236140,29347.25,29360.75,29334.25,29350.25,29462.17306267124,29587.695746278718,29336.650379063765
1787236200,29350.5,29364.75,29338,29361.5,29461.656540381035,29587.097380654268,29336.2157001078
1787236260,29361,29368.25,29339.5,29362.75,29461.208968891777,29586.568186078846,29335.849751704707
1787236320,29363,29378,29347.25,29366.25,29460.781138907812,29586.030351750458,29335.531926065167
1787236380,29365.75,29383.25,29363.25,29375.75,29460.46721829347,29585.59787499628,29335.33656159066
1787236440,29375.5,29386.75,29336.25,29337.5,29459.93063906141,29584.975615582327,29334.885662540495
1787236500,29337.5,29358.25,29329,29356,29459.35765920235,29584.338980058503,29334.376338346196
1787236560,29356.5,29382.25,29351.25,29380.75,29458.922269890303,29583.74652423427,29334.098015546337
1787236620,29380.5,29391.25,29368.75,29380.25,29458.603354782415,29583.275355937483,29333.931353627348
1787236680,29380,29392.75,29366.25,29385.25,29458.336388611435,29582.875072453877,29333.797704768993
1787236740,29385.5,29418.75,29383.75,29413,29458.082310928276,29582.37717276507,29333.78744909148
1787236800,29412.25,29415.75,29396.75,29410,29457.8899489637,29581.987302745507,29333.792595181894
1787236860,29411.75,29415.25,29393,29396.5,29457.702854642255,29581.636230236636,29333.769479047874
1787236920,29396.75,29423.5,29396.25,29419.25,29457.52913470571,29581.25273247091,29333.80553694051
1787236980,29418.75,29430,29415.5,29416.75,29457.40094125315,29580.927751119052,29333.874131387245
1787237040,29417,29426.25,29416,29421.75,29457.324230131857,29580.730794039795,29333.91766622392
1787237100,29421.25,29433,29415.75,29420,29457.21656792806,29580.44489380877,29333.988242047348
1787237160,29420.25,29432.25,29403.25,29432,29457.074707590913,29580.07094565068,29334.078469531145
1787237220,29432,29435,29391.5,29393.75,29456.84356930006,29579.60419328642,29334.0829453137
1787237280,29393.25,29402.75,29380.75,29384.5,29456.577401197075,29579.16880738354,29333.98599501061
1787237340,29384.75,29391.75,29372.25,29376.25,29456.27410268085,29578.716631650317,29333.831573711384
1787237400,29376,29384,29367,29379,29456.00021176088,29578.320777397465,29333.679646124292
1787237460,29379.5,29384.25,29366.5,29374,29455.77841955879,29578.004963482468,29333.55187563511
1787237520,29373.75,29394.25,29369,29388.75,29455.54971034739,29577.648402381976,29333.451018312804
1787237580,29388.75,29398.5,29375.25,29376,29455.298136219502,29577.25854717285,29333.337725266156
1787237640,29375.75,29379.75,29352.25,29360,29454.940042913557,29576.794735498654,29333.08535032846
1787237700,29360.25,29378.5,29359.5,29376.75,29454.69915699323,29576.459897165365,29332.938416821093
1787237760,29377,29378,29355.5,29366,29454.44988530023,29576.128562106747,29332.771208493712
1787237820,29366,29372,29350,29366.5,29454.087726981405,29575.661664575768,29332.51378938704
1787237880,29367,29368.25,29348.5,29367.25,29453.854604110405,29575.36445340474,29332.34475481607
1787237940,29367,29396.5,29366.75,29392.5,29453.607978642925,29574.968701863003,29332.247255422848
1787238000,29392.5,29407.75,29388.25,29404.25,29453.43894518557,29574.645095749594,29332.23279462155
1787238060,29404.5,29449,29398.5,29440.75,29453.250139618955,29573.99766938963,29332.502609848278
1787238120,29440.75,29457.25,29423.25,29429.5,29453.154242980934,29573.558711406116,29332.749774555752
1787238180,29429.5,29439.5,29413.25,29439.25,29453.072969049703,29573.26723507141,29332.878703027996
1787238240,29438.75,29442.25,29426.25,29430.5,29453.012908739125,29573.032231035657,29332.993586442593
1787238300,29430.25,29431.75,29372,29372.75,29452.656730506173,29572.414243541734,29332.89921747061
1787238360,29372.75,29383,29364.75,29368.25,29452.28279705736,29571.887947057763,29332.677647056957
1787238420,29369,29379.5,29361.75,29372.25,29452.02557990761,29571.527999039634,29332.52316077559
1787238480,29372.75,29386.25,29350.5,29357.25,29451.640713285935,29571.019883431658,29332.261543140212
1787238540,29357.5,29361,29343.5,29357,29451.258207754414,29570.559999165347,29331.95641634348
1787238600,29357.5,29364.25,29339.75,29344.75,29450.808166702805,29570.03682913054,29331.579504275072
1787238660,29345.25,29346.75,29325,29341.5,29450.27300294926,29569.472008245535,29331.073997652984
1787238720,29341,29355,29331.5,29354,29449.921544002547,29569.07001430329,29330.773073701806
1787238780,29354,29378,29349.75,29376.75,29449.617922227513,29568.648867055846,29330.58697739918
1787238840,29376.75,29383,29359.5,29365,29449.336588704555,29568.254099331625,29330.419078077484
1787238900,29365,29368.75,29350,29366,29449.06589354161,29567.89952980515,29330.232257278072
1787238960,29366.25,29367.5,29341.75,29357.5,29448.822162159082,29567.59648760277,29330.047836715396
1787239020,29357.75,29363.5,29343.25,29359,29448.615122294694,29567.33940990754,29329.890834681846
1787239080,29357.75,29365,29347.25,29364,29448.416773820365,29567.084926799293,29329.748620841438
1787239140,29363.75,29370.25,29353,29354.25,29448.219074078526,29566.829961239306,29329.608186917747
1787239200,29354,29359.75,29338.25,29344.25,29447.96063038347,29566.52899746591,29329.39226330103
1787239260,29344,29347,29323.75,29328,29447.608314594054,29566.165524836244,29329.051104351864
1787239320,29328.25,29333.75,29316.25,29325.5,29447.280408005103,29565.84773754423,29328.713078465975
1787239380,29325.25,29326.25,29315,29316.5,29447.004847787648,29565.593035470745,29328.41666010455
1787239440,29317.25,29330,29306.5,29320.75,29446.547915376366,29565.16986828448,29327.925962468253
1787239500,29321,29322.25,29300,29309.75,29446.031263430512,29564.72246891264,29327.340057948382
1787239560,29310.25,29322.5,29305.75,29318,29445.696529929814,29564.4193507731,29326.973709086527
1787239620,29318,29335.75,29315,29333.75,29445.342888509767,29564.061611069348,29326.624165950187
1787239680,29333.75,29343,29323,29329,29445.014861652864,29563.7188883797,29326.31083492603
1787239740,29329.25,29346.25,29326,29344.75,29444.765289306903,29563.440774964143,29326.089803649662
1787239800,29344.25,29350.25,29329.25,29341,29444.44344565191,29563.077742944883,29325.809148358934
1787239860,29341.25,29344.25,29329,29336.5,29444.241921044046,29562.85682932759,29325.627012760502
1787239920,29336,29342.25,29321.75,29342,29443.967289838212,29562.558403142924,29325.3761765335
1787239980,29341.5,29341.5,29297,29303.75,29443.464228420904,29562.100087813753,29324.828369028055
1787240040,29304.25,29306.75,29292,29300.75,29442.902278592563,29561.64485285691,29324.159704328216
1787240100,29301,29310.5,29293.5,29293.75,29442.550080739464,29561.359591725522,29323.740569753405
1787240160,29293,29302,29288.75,29301.25,29442.147145592287,29561.037361445873,29323.2569297387
1787240220,29301,29315.5,29297,29306,29441.718048843588,29560.665282450205,29322.77081523697
1787240280,29306,29312,29279.5,29282.75,29441.28447999352,29560.333246903105,29322.235713083934
1787240340,29283.5,29289,29277,29279.25,29440.941560978205,29560.091612275566,29321.791509680843
1787240400,29279,29289.75,29277.25,29286,29440.612389198825,29559.853059858273,29321.371718539376
1787240460,29286,29288.75,29276.75,29282.5,29440.294826677306,29559.625490084334,29320.964163270277
1787240520,29282.5,29303,29282,29293.75,29439.935610954344,29559.342105781085,29320.529116127604
1787240580,29293.75,29296.75,29278.5,29285.25,29439.627236504737,29559.110753550453,29320.14371945902
1787240640,29285.75,29288.5,29276.5,29278,29439.42884159623,29558.969156783292,29319.888526409166
1787240700,29278.5,29283.25,29273.5,29280,29439.110347154998,29558.74543066898,29319.475263641016
1787240760,29280.25,29284,29269.25,29276.5,29438.713616847574,29558.471447898213,29318.955785796934
1787240820,29276.25,29304.5,29271.5,29302.5,29438.325228691938,29558.159538454358,29318.490918929518
1787240880,29302.5,29308,29296.5,29306,29438.04526602068,29557.912319745887,29318.178212295472
1787240940,29306,29308.5,29294,29295.25,29437.74487171753,29557.655741815466,29317.83400161959
1787241000,29295.75,29304.75,29290.75,29295.25,29437.485002563342,29557.43754899903,29317.532456127654
1787241060,29295,29320.25,29291,29320.25,29437.171255533758,29557.141275088896,29317.20123597862
1787241120,29320,29330.75,29317,29320,29436.84313014235,29556.797633903265,29316.88862638144
1787241180,29318.75,29323,29309,29312.5,29436.608954289088,29556.5672079711,29316.650700607075
1787241240,29313.25,29327,29312,29323.5,29436.418118663623,29556.369446214198,29316.46679111305
1787241300,29322.75,29329.5,29314.5,29324.25,29436.253726584262,29556.196092080747,29316.311361087777
1787241360,29324.5,29327,29317.5,29325.5,29436.129840868656,29556.064663805897,29316.195017931415
1787241420,29325.75,29333,29318.75,29321.5,29435.956670748197,29555.879060214313,29316.03428128208
1787241480,29321.5,29329.5,29314.25,29323.5,29435.78634723485,29555.699295815706,29315.873398653996
1787241540,29323.5,29330.5,29319.75,29330.5,29435.64255072153,29555.541497818966,29315.743603624098
1787241600,29330,29339,29312.5,29328,29435.294359647993,29555.160020303636,29315.42869899235
1787241660,29327.5,29331,29318.75,29320.75,29435.161218895166,29555.017516412914,29315.304921377417
1787241720,29320.75,29344.5,29319.5,29341.75,29434.97589871709,29554.798131169657,29315.153666264523
1787241780,29341.75,29346,29329.25,29329.25,29434.788936094876,29554.577293855782,29315.00057833397
1787241840,29329,29335.75,29311.75,29316,29434.56764626419,29554.34409909177,29314.79119343661
1787241900,29315.75,29335,29311.75,29315.25,29434.3422614474,29554.10716055733,29314.57736233747
1787241960,29315,29319,29306.75,29309.5,29434.154276822457,29553.92341501703,29314.385138627884
1787242020,29309.25,29315,29304.5,29306.25,29433.979290997635,29553.75658185019,29314.20200014508
1787242080,29306.5,29328,29302.5,29324.25,29433.774656437352,29553.54473547568,29314.004577399024
1787242140,29324,29334,29321.75,29333.25,29433.620520746594,29553.368826470964,29313.872215022224
1787242200,29333.25,29336.75,29314.25,29326.5,29433.430333410317,29553.15843540072,29313.702231419913
1787242260,29325.75,29342,29324.5,29338.25,29433.27032100905,29552.966906808935,29313.573735209167
1787242320,29337.75,29338.75,29327.5,29328.75,29433.17318851923,29552.85374435762,29313.49263268084
1787242380,29328.75,29329.75,29309.75,29310.75,29433.018554712307,29552.694743000284,29313.34236642433
1787242440,29310.25,29312.5,29306,29306.75,29432.86600388801,29552.548249462943,29313.18375831308
1787242500,29307,29317,29305.25,29314,29432.728430600364,29552.411856262526,29313.0450049382
1787242560,29314.25,29317.5,29307.25,29310.25,29432.625339059072,29552.30990081469,29312.940777303455
1787242620,29310.75,29320.5,29307.25,29317.5,29432.489583456474,29552.171615788244,29312.807551124704
1787242680,29317.5,29323.5,29311,29320.25,29432.365990548325,29552.042204753292,29312.68977634336
1787242740,29320.5,29323.5,29316,29322.75,29432.286532588092,29551.957175544605,29312.61588963158
1787242800,29322.5,29326,29311,29319.5,29432.15354771631,29551.817018070822,29312.490077361796
1787242860,29319.5,29332.75,29314.5,29331.5,29432.046941251698,29551.69730851763,29312.396573985767
1787242920,29331.75,29337.25,29323,29330,29431.91007131392,29551.538371347262,29312.281771280577
1787242980,29329.75,29354.5,29329.75,29342.75,29431.655042717015,29551.208235739756,29312.101849694274
1787243040,29342.25,29355.25,29342.25,29348.25,29431.53788728781,29551.047415244135,29312.028359331485
1787243100,29348.25,29356.5,29339.5,29353.5,29431.42075553177,29550.88459232118,29311.95691874236
1787243160,29353.5,29355.5,29344.5,29346.25,29431.3550054125,29550.794065281632,29311.91594554337
1787243220,29346.25,29349.75,29339.75,29340.5,29431.27795510494,29550.693103325986,29311.86280688389
1787243280,29340.25,29345.5,29334.25,29343.25,29431.171659591113,29550.55663525625,29311.786683925977
1787243340,29343.5,29346.5,29337,29340.75,29431.099128807833,29550.46310798223,29311.735149633438
1787243400,29340.5,29342,29311.25,29318.75,29430.84063441111,29550.176248731517,29311.505020090703
1787243460,29318.75,29319,29309.75,29311,29430.711251756224,29550.044889993285,29311.377613519162
1787243520,29311.5,29319.5,29310,29314,29430.58924787471,29549.91958856088,29311.258907188538
1787243580,29314.25,29330.5,29313,29324.75,29430.44351135684,29549.758980497707,29311.128042215973
1787243640,29324.75,29349.5,29323.75,29347.25,29430.229589921222,29549.484414924318,29310.974764918126
1787243700,29347.5,29350.75,29341.25,29347.5,29430.120352877955,29549.335676971106,29310.905028784804
1787243760,29347,29355,29344,29354.25,29430.030675610815,29549.20805466023,29310.8532965614
1787243820,29353.75,29360.75,29347,29351,29429.88967496852,29549.003615000765,29310.775734936273
1787243880,29350.25,29356,29347.5,29355,29429.833136811285,29548.92164991107,29310.7446237115
1787243940,29355,29359.25,29351.25,29358.5,29429.778368978466,29548.839398330998,29310.717339625935
1787244000,29358.5,29368,29357.5,29361.5,29429.667902714547,29548.66264723092,29310.673158198173
1787244060,29361.5,29365.25,29357.5,29360,29429.598071490047,29548.552529790173,29310.64361318992
1787244120,29359.75,29365,29355.5,29356,29429.535269240252,29548.455601442573,29310.61493703793
1787244180,29356,29366.75,29354.25,29361.75,29429.472759762197,29548.35693801976,29310.588581504635
1787244240,29361.75,29378.5,29359.25,29377.5,29429.38080252173,29548.19255123018,29310.56905381328
1787244300,29377.25,29378.5,29364.75,29371.25,29429.278916249354,29548.010841295374,29310.546991203333
1787244360,29371.5,29387.75,29370,29387.25,29429.203387255777,29547.856231420665,29310.55054309089
1787244420,29387.5,29389,29381,29383,29429.15304841482,29547.748829151773,29310.55726767787
1787244480,29382.75,29384,29364,29366,29429.064768489232,29547.591479253508,29310.538057724956
1787244540,29365.75,29374.5,29364.75,29369,29429.00238957726,29547.48279430231,29310.521984852214
1787244600,29368.25,29380.5,29367,29367.5,29428.931061854444,29547.354993347482,29310.507130361406
1787244660,29367.5,29372,29361.75,29363.25,29428.851473987812,29547.22213562824,29310.480812347385
1787244720,29362.75,29365.5,29356,29363.25,29428.766702736222,29547.086824999926,29310.44658047252
1787244780,29363.5,29369.75,29361.75,29365.75,29428.716508757865,29547.00285999565,29310.43015752008
1787244840,29365.5,29370.25,29364.25,29370.25,29428.67156379997,29546.925428368915,29310.417699231024
1787244900,29370,29374,29366.75,29370,29428.61699052931,29546.829083509103,29310.404897549517
1787244960,29369.75,29371.25,29361,29366.25,29428.563068396426,29546.738352072574,29310.38778472028
1787245020,29366.75,29385.5,29365.5,29370.5,29428.459998154038,29546.547794309325,29310.37220199875
1787245080,29370.5,29375.75,29362.75,29371.25,29428.404910221343,29546.450782357155,29310.35903808553
1787245140,29370.5,29385.5,29369.5,29379.75,29428.348256300396,29546.339466588764,29310.357046012028
1787245200,29379.5,29382.25,29370,29373.25,29428.294151478996,29546.237513090244,29310.35078986775
1787245260,29373,29373.5,29358.75,29361.75,29428.228596224766,29546.128856059135,29310.328336390397
1787245320,29361.5,29368,29354.75,29356,29428.15324962156,29546.010707194884,29310.295792048233
1787245380,29356,29358.25,29352.25,29355.25,29428.072944460782,29545.890293288972,29310.255595632592
1787245440,29355,29363.5,29354.75,29358.5,29428.015023284126,29545.800014285367,29310.230032282885
1787245500,29359,29361,29348.75,29357.75,29427.914784430952,29545.648652042215,29310.18091681969
1787245560,29357.25,29359.75,29340.25,29347.75,29427.79295250136,29545.47627764835,29310.10962735437
1787245620,29346.75,29349.75,29341.25,29346.5,29427.7052707263,29545.356141575216,29310.054399877383
1787245680,29347,29347.25,29334.75,29342.5,29427.582255258636,29545.194179091413,29309.97033142586
1787245740,29342.5,29347.25,29340.75,29343,29427.511637380776,29545.09924301469,29309.92403174686
1787245800,29343,29347.75,29342,29344.75,29427.453176308707,29545.019745570644,29309.88660704677
1787245860,29343.5,29352,29340.5,29350.75,29427.37339209869,29544.90813141722,29309.838652780156
1787245920,29351,29354.25,29343,29347,29427.299099752527,29544.803807699744,29309.79439180531
1787245980,29346.75,29352,29341.5,29341.5,29427.246171630704,29544.73161647668,29309.760726784727
1787246040,29341,29344.25,29335.25,29337.25,29427.152583048603,29544.61092879109,29309.694237306114
1787246100,29336.75,29338.75,29320.5,29321.5,29426.98971634967,29544.42201426284,29309.557418436503
1787246160,29322,29323,29310.5,29313.5,29426.78014806621,29544.20105678241,29309.359239350008
1787246220,29313.25,29314.5,29305.5,29313,29426.606328818343,29544.02466281016,29309.187994826527
1787246280,29313.5,29319.75,29308.25,29312.75,29426.461812664216,29543.874542704147,29309.049082624286
1787246340,29312.25,29315,29304,29305,29426.321930112448,29543.735821136997,29308.9080390879
1787246400,29305.75,29316.5,29298,29314,29426.027532070228,29543.439565985078,29308.615498155377
1787246460,29314,29317.75,29310.25,29312.75,29425.92600118816,29543.333600337904,29308.518402038415
1787246520,29313.25,29324.25,29312.5,29316.25,29425.791678781858,29543.188292117888,29308.395065445828
1787246580,29316.75,29321.25,29313.25,29320.25,29425.703952064207,29543.092830666763,29308.31507346165
1787246640,29320.5,29324.5,29310.25,29310.5,29425.596243050386,29542.978671929075,29308.213814171697
1787246700,29310,29317,29306.75,29308,29425.473383155237,29542.853242072535,29308.09352423794
1787246760,29308,29312,29304.75,29308.25,29425.383874379608,29542.76351611475,29308.004232644467
1787246820,29308.25,29310,29292.75,29295.25,29425.175948585173,29542.570236555406,29307.78166061494
1787246880,29294.5,29301.25,29293,29299,29425.032486911805,29542.438463275746,29307.626510547863
1787246940,29299,29302.75,29292,29294.5,29424.906794158607,29542.324180754844,29307.48940756237
1787247000,29294.25,29297,29287.25,29291.5,29424.639480447546,29542.08993545085,29307.18902544424
1787247060,29291.5,29303,29291,29302,29424.504120263406,29541.96398656362,29307.04425396319
1787247120,29302,29304.25,29291.25,29294.75,29424.39898242788,29541.867644448284,29306.930320407475
1787247180,29294.75,29298.75,29288.75,29289.5,29424.294887257714,29541.775722833503,29306.814051681926
1787247240,29289.25,29293.25,29286,29287.5,29424.196941632596,29541.691670568085,29306.702212697106
1787247300,29287.75,29300.25,29285.5,29292.75,29424.0657358362,29541.57506037244,29306.55641129996
1787247360,29293,29295.75,29285.75,29294,29423.944616516106,29541.46820831763,29306.421024714582
1787247420,29293.25,29294.25,29282,29290,29423.80507076887,29541.348189132088,29306.261952405654
1787247480,29289.25,29294.5,29288.75,29293.5,29423.72933609348,29541.280977054168,29306.17769513279
1787247540,29293.25,29297.5,29289.25,29289.75,29423.630678869427,29541.193410753513,29306.067946985342
1787247600,29289.5,29293.5,29282.75,29286.75,29423.53680173178,29541.113194944308,29305.960408519255
1787247660,29287.25,29292,29284.5,29285,29423.46495849932,29541.052021598538,29305.877895400103
1787247720,29285,29291.25,29283,29287.75,29423.363500054835,29540.965429508728,29305.761570600942
1787247780,29288,29288.5,29283,29285.5,29423.275784594727,29540.891575003156,29305.6599941863
1787247840,29286.25,29292.5,29285.25,29290.25,29423.194269408017,29540.820656865228,29305.567881950807
1787247900,29290.25,29300.75,29287,29298.5,29423.03161169709,29540.671365774007,29305.391857620172
1787247960,29298.5,29302.75,29293.5,29300.25,29422.90247081487,29540.549163429157,29305.255778200586
1787248020,29300.25,29308,29299,29307.5,29422.789355991394,29540.43639967245,29305.142312310338
1787248080,29308.25,29311.75,29304,29307.25,29422.644916466244,29540.28873821461,29305.001094717878
1787248140,29307.75,29312.75,29304.75,29305.25,29422.566847289738,29540.208910303765,29304.92478427571
1787248200,29304.75,29320.25,29303.5,29320.25,29422.421340242454,29540.050719274288,29304.79196121062
1787248260,29319.5,29326.25,29315,29318.25,29422.29132902179,29539.90279144443,29304.679866599152
1787248320,29317.75,29319.75,29312.25,29313.25,29422.210079296074,29539.81397765091,29304.60618094124
1787248380,29313,29315.25,29305.25,29312.25,29422.09872841677,29539.696429542455,29304.501027291088
1787248440,29312.25,29313.75,29299.25,29301.75,29421.961391777404,29539.55852644176,29304.364257113048
1787248500,29301.5,29303,29294.25,29302,29421.822463508306,29539.4248643254,29304.220062691213
1787248560,29301.5,29308.5,29299.75,29307.25,29421.732875062848,29539.334517713785,29304.13123241191
1787248620,29307.25,29309.25,29300.5,29308.75,29421.660780756523,29539.261142514053,29304.060418998994
1787248680,29309.25,29310.5,29293,29297.75,29421.521439886612,29539.125971510497,29303.916908262727
1787248740,29297.75,29299,29290.5,29292.25,29421.401052325316,29539.015357688033,29303.7867469626
1787248800,29292.25,29292.75,29277,29282,29421.09116347683,29538.753620979565,29303.428705974096
1787248860,29282.5,29282.75,29272,29278.25,29420.855288834762,29538.56450685051,29303.146070819013
1787248920,29278.5,29279.25,29261.25,29263.25,29420.535512726485,29538.32894964182,29302.74207581115
1787248980,29263.75,29269,29256.5,29260,29420.268178448543,29538.142161468317,29302.39419542877
1787249040,29260,29263.25,29254,29260.75,29420.06413586708,29538.00249191681,29302.12577981735
1787249100,29260.5,29265.5,29239,29247,29419.518273405713,29537.657763447354,29301.37878336407
1787249160,29246.25,29248.5,29239,29240.75,29419.26057331379,29537.506414238727,29301.014732388852
1787249220,29241,29241.75,29230,29236.5,29418.79083094937,29537.247778835277,29300.33388306346
1787249280,29236.5,29238.25,29228.25,29229.5,29418.545163759485,29537.11759557545,29299.97273194352
1787249340,29229.75,29235.75,29228,29234.25,29418.342476366495,29537.008920337834,29299.676032395157
1787249400,29234.25,29234.5,29215.5,29218.75,29417.883888874338,29536.787590187127,29298.98018756155
1787249460,29218.5,29231,29215,29226.25,29417.582921764657,29536.639089683915,29298.5267538454
1787249520,29226.5,29239.25,29224.25,29226.25,29417.25465084203,29536.464862387857,29298.044439296205
1787249580,29226.5,29230.75,29218.75,29226.5,29417.040797818234,29536.356499720052,29297.725095916416
1787249640,29226.25,29231.75,29221.75,29230.25,29416.86603306654,29536.264957135016,29297.467108998066
1787249700,29230.25,29232.75,29215.75,29219.25,29416.624331441133,29536.145323228644,29297.103339653622
1787249760,29219,29219,29202.5,29206.5,29416.163076907906,29535.94989465062,29296.37625916519
1787249820,29206.75,29218.5,29206.75,29218,29415.89677444145,29535.828405086922,29295.96514379598
1787249880,29218,29230.75,29216,29229,29415.638667491425,29535.69391914676,29295.58341583609
1787249940,29228.75,29236.25,29227.75,29234.5,29415.405749148067,29535.561579208195,29295.24991908794
1787250000,29234.25,29247.5,29234.25,29246.25,29415.12096302797,29535.38206997168,29294.85985608426
1787250060,29246.25,29248.25,29235.5,29240.5,29414.880125869026,29535.2315198363,29294.52873190175
1787250120,29240.25,29248.25,29234.25,29236.25,29414.67783432847,29535.106913794632,29294.24875486231
1787250180,29236.25,29242,29232.75,29234.25,29414.53619943948,29535.02223608017,29294.05016279879
1787250240,29234.25,29238.75,29228.25,29230,29414.362618502062,29534.922362613815,29293.80287439031
1787250300,29230,29233.75,29223.5,29224.25,29414.08743226186,29534.771827892513,29293.403036631204
1787250360,29224.5,29228.75,29222.75,29224,29413.964230889378,29534.70562949951,29293.222832279247
1787250420,29224.5,29229,29220.75,29225,29413.81642156945,29534.62622291925,29293.006620219647
1787250480,29224.75,29233.25,29221,29229.25,29413.649202182656,29534.533268914984,29292.76513545033
1787250540,29229.25,29239.5,29229,29233.25,29413.44581126708,29534.412483167027,29292.479139367133
1787250600,29233,29237.25,29224.25,29227.5,29413.240536369416,29534.295376582275,29292.185696156557
1787250660,29227.5,29234.5,29223.25,29228,29413.104061570837,29534.218165694194,29291.98995744748
1787250720,29228,29230.75,29224.25,29225.5,29412.996313125754,29534.15818795079,29291.834438300717
1787250780,29225.75,29228,29216.25,29216.75,29412.809944339144,29534.061216240043,29291.558672438245
1787250840,29217,29219.25,29211.5,29216.75,29412.583858946033,29533.948923422096,29291.21879446997
1787250900,29217,29226.25,29214,29215.25,29412.373311261537,29533.840671053556,29290.90595146952
1787250960,29215.5,29232,29213,29231.25,29412.160915737157,29533.72251009327,29290.599321381043
1787251020,29231.5,29232,29224.75,29227.75,29411.988061478114,29533.6232249948,29290.352897961428
1787251080,29228,29230,29223.5,29228.25,29411.885278145088,29533.564605997104,29290.20595029307
1787251140,29228.25,29231.25,29221.5,29222.5,29411.78062841339,29533.506148113036,29290.055108713746
1787251200,29222.75,29226,29212.25,29219.25,29411.59956838471,29533.41096257059,29289.78817419883
1787251260,29220,29222.5,29216.5,29220.75,29411.50904122797,29533.36285706302,29289.655225392922
1787251320,29220.75,29232,29219.75,29228.5,29411.34563615747,29533.26931752522,29289.421954789723
1787251380,29228.75,29233.5,29225.25,29230.5,29411.20930145919,29533.188656043745,29289.22994687463
1787251440,29230.5,29236,29228.75,29234.25,29411.084530761393,29533.112254589414,29289.05680693337
1787251500,29234.5,29236.75,29227,29233,29410.916534747565,29533.009910319855,29288.823159175274
1787251560,29233.5,29235,29227.75,29231.5,29410.823251400638,29532.953432651608,29288.693070149668
1787251620,29231.75,29243,29228.75,29242.25,29410.68596073087,29532.86468333623,29288.50723812551
1787251680,29242,29253.25,29239.75,29249.75,29410.395807517296,29532.659150880478,29288.132464154114
1787251740,29250,29254,29249.25,29251,29410.28371667624,29532.576779073752,29287.99065427873
1787251800,29250.75,29255,29239.75,29241.75,29410.117316784505,29532.460617127334,29287.774016441675
1787251860,29241.75,29253.75,29240.75,29249.5,29409.981219685953,29532.363255993292,29287.599183378614
1787251920,29249.75,29254.75,29248.75,29252.5,29409.88264109434,29532.290079369206,29287.475202819474
1787251980,29252.5,29254.25,29243.75,29245.75,29409.766213771243,29532.20662329673,29287.325804245756
1787252040,29245.5,29250.25,29242,29249.25,29409.670759928307,29532.138570780113,29287.2029490765
1787252100,29249.5,29259.25,29247.5,29251.25,29409.506896021903,29532.015718051916,29286.99807399189
1787252160,29251,29255.25,29250.25,29253.5,29409.44844741334,29531.97171325111,29286.925181575567
1787252220,29253,29255.75,29247.75,29253.25,29409.35853751104,29531.90440719192,29286.812667830163
1787252280,29253,29255.5,29245,29255.25,29409.257522861684,29531.828925279235,29286.686120444134
1787252340,29255.25,29256,29243.25,29244,29409.15416426443,29531.754395005617,29286.553933523242
1787252400,29243.75,29256.5,29242,29252.5,29408.97785629222,29531.624099899596,29286.33161268484
1787252460,29253,29261,29251.5,29256.5,29408.832999208775,29531.51110249993,29286.154895917618
1787252520,29256.5,29271.5,29254.5,29270.25,29408.648530070874,29531.355420431162,29285.941639710585
1787252580,29270.25,29274,29266.25,29269.25,29408.52387158703,29531.24611268818,29285.80163048588
1787252640,29268.75,29275.5,29265.5,29271.75,29408.42218352056,29531.15604860399,29285.688318437133
1787252700,29272.25,29281.5,29264,29281.25,29408.253328540526,29531.000450236603,29285.50620684445
1787252760,29281.25,29292.5,29278.5,29282.5,29408.034814967566,29530.783526115607,29285.286103819526
1787252820,29283,29289.25,29280.25,29284.25,29407.904065015606,29530.65345297465,29285.154677056562
1787252880,29284.5,29293,29284,29290.75,29407.792405688815,29530.537953190626,29285.046858187005
1787252940,29290,29292.75,29285.75,29289.75,29407.688532395896,29530.430269687953,29284.94679510384
1787253000,29290.5,29291.5,29279.5,29281.5,29407.549253823974,29530.291794530294,29284.806713117654
1787253060,29282,29283,29273.25,29278.25,29407.41924239537,29530.168566855104,29284.669917935633
1787253120,29278.75,29283.25,29276,29278,29407.350652628484,29530.103011611012,29284.598293645955
1787253180,29278.25,29288,29277.75,29285.75,29407.259874738753,29530.012764106792,29284.506985370714
1787253240,29285.75,29293.5,29278.75,29281,29407.14764458258,29529.900565191452,29284.394723973706
1787253300,29280.75,29293,29280,29292,29407.04732003316,29529.7969272673,29284.297712799023
1787253360,29292.25,29294.75,29289,29289.25,29406.954919387666,29529.699300846114,29284.21053792922
1787253420,29289,29289,29275.75,29277.25,29406.829439596368,29529.577328882817,29284.08155030992
1787253480,29276.5,29282,29274.25,29276.5,29406.73765842804,29529.490250018407,29283.98506683767
1787253540,29276.5,29278.75,29267.75,29271.25,29406.603944379596,29529.368354669008,29283.839534090184
1787253600,29271.5,29276,29268.5,29272,29406.483219071586,29529.25855015183,29283.707887991342
1787253660,29271.75,29275.5,29268,29272,29406.40693394416,29529.18929391847,29283.62457396985
1787253720,29272,29287,29272,29286,29406.28575174988,29529.069969133918,29283.501534365845
1787253780,29286,29295.5,29286,29293.75,29406.16031650419,29528.935739518278,29283.3848934901
1787253840,29294.25,29304.75,29292.25,29296.5,29406.000120606448,29528.755328062758,29283.244913150138
1787253900,29296.75,29306.25,29295.25,29301.75,29405.90043839093,29528.63988739481,29283.16098938705
1787253960,29302,29305.75,29296,29302.25,29405.8302898408,29528.558429879056,29283.102149802544
